"Item.ID","Item.Type","Home.Location","Current.Location","Name","Categories","Min.Frequency","Replacement.Cost","Category","weight","type"
"2","Claw Hammers","Leith","Leith","Claw Hammer","Carpentry and Woodworking, General DIY",NA,5,"General DIY",NA,NA
"3","Hoes","Leith","Leith","Garden hoe","Garden",NA,5,"Garden",NA,NA
"4","Sharp Bristle Brushes","Leith","Leith","Wire brush","General DIY",NA,3,"General DIY",NA,NA
"5","Wood Chisel","Leith","Leith","Wood chisel","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"7","Routers","Leith","Leith","Router Bit Set","General DIY",NA,8,"General DIY",3.8,"Electrical"
"9","Scrapers","Portobello","Portobello","Paint scraper 60mm","Painting and Decorating",NA,2,"Painting and Decorating",NA,NA
"11","Hand Wood Splitter","Portobello","Portobello","Roughneck Manual Wood Splitter","Garden, General DIY",NA,0,"General DIY",NA,NA
"12","Engraver","Portobello","Portobello","Dremel Multi Tool","Bike, Carpentry and Woodworking, General DIY, Plumbing, Miscellaneous, Automotive, Electrical and Soldering, Metalworking",NA,30,"Carpentry and Woodworking",NA,NA
"13","Cordless Drills","Portobello","Portobello","Makita cordless drill driver","General DIY",NA,0,"General DIY",NA,NA
"ETL0000","Tools","Leith","Leith","OTHER NON-REGISTERED ITEMS","General DIY",NA,30,"General DIY",NA,NA
"ETL0001","Shovels & Digging","Portobello","Leith","Garden Spade","Garden, General DIY, Miscellaneous",NA,4,"Garden",NA,NA
"ETL0002","Shovels & Digging","Leith","Leith","Garden Spade","General DIY",NA,4,"General DIY",NA,NA
"ETL0003","Shovels & Digging","Leith","Leith","Garden Spade","General DIY",NA,4,"General DIY",NA,NA
"ETL0004","Shovels & Digging","Leith","Leith","Garden Spade","General DIY",NA,4,"General DIY",NA,NA
"ETL0006","Spade Shovel","Leith","Leith","Garden Spade","Garden, General DIY, Miscellaneous",NA,5,"Garden",NA,NA
"ETL0007","Digging Fork","Portobello","Portobello","Garden Fork","Garden, Miscellaneous",NA,5,"Garden",NA,NA
"ETL0009","Digging Fork","Leith","Leith","Garden Fork","Garden, Miscellaneous",NA,5,"Garden",NA,NA
"ETL0010","Lawn Care (other)","Leith","Leith","Lawn aerator","Garden, Miscellaneous",NA,5,"Garden",NA,NA
"ETL0011","Lawn Care (other)","Leith","Leith","Lawn aerator","Garden, Miscellaneous",NA,5,"Garden",NA,NA
"ETL0012","Pickaxes","Leith","Leith","Heavy pickaxe","Garden, General DIY, Miscellaneous",NA,6,"Garden",NA,NA
"ETL0013","Pickaxes","Portobello","Portobello","Heavy pickaxe","Garden, General DIY, Miscellaneous",NA,6,"Garden",NA,NA
"ETL0014","Grass Shear","Leith","Leith","Long handled shears","Garden, Miscellaneous",NA,6,"Garden",NA,NA
"ETL0015","Lawn Care (other)","Leith","Leith","Edging shears","Garden, Miscellaneous",NA,5,"Garden",NA,NA
"ETL0016","Metal Garden Rake","Leith","Leith","Garden rake","Garden, Miscellaneous",NA,8,"Garden",NA,NA
"ETL0017","Metal Garden Rake","Leith","Leith","Garden rake","Garden, Miscellaneous",NA,8,"Garden",NA,NA
"ETL0018","Hoes","Leith","Leith","Garden hoe","Garden",NA,5,"Garden",NA,NA
"ETL0019","Hoes","Leith","Leith","Garden hoe","Garden",NA,5,"Garden",NA,NA
"ETL0020","Grass Shear","Leith","Leith","Garden shears","Garden",NA,10,"Garden",NA,NA
"ETL0021","Grass Shear","Leith","Leith","Garden shears","Garden",NA,10,"Garden",NA,NA
"ETL0022","Grass Shear","Leith","Leith","Garden shears","Garden",NA,10,"Garden",NA,NA
"ETL0023","Jig Saws","Leith","Portobello","Multi tool","Carpentry and Woodworking, General DIY, Metalworking, Miscellaneous",NA,57,"Carpentry and Woodworking",NA,NA
"ETL0024","Jig Saws","Leith","Leith","Performance Variable Speed Jigsaw","Carpentry and Woodworking",NA,30,"Carpentry and Woodworking",2.8,"Electrical"
"ETL0025","Corded & Plug-in","Leith","Leith","Parkside Electric Brad Nailer","Carpentry and Woodworking, General DIY",NA,40,"General DIY",NA,NA
"ETL0026","Angle Grinders","Portobello","Portobello","Green Parkside Angle Grinder","General DIY, Metalworking, Miscellaneous, ...",NA,54,"Metalworking",7,"Metal"
"ETL0027","Random Orbit Sander","Leith","Leith","Draper Random Orbit Sander","Carpentry and Woodworking, General DIY, Painting and Decorating",NA,40,"Carpentry and Woodworking",6.5,"Electrical"
"ETL0028","Biscuit Joiners","Leith","Leith","GMC Biscuit Joiner","Carpentry and Woodworking",NA,40,"Carpentry and Woodworking",NA,NA
"ETL0029","Power Planer","Leith","Leith","Axminster Electric Hand Planer","Carpentry and Woodworking, General DIY",NA,45,"Carpentry and Woodworking",3.2,"Metal"
"ETL0030","Routers","Leith","Leith","Bosch Electic Router","Carpentry and Woodworking",NA,80,"Carpentry and Woodworking",3.8,"Electrical"
"ETL0032","Welders","Leith","Leith","Einhell Electric Welding Transformer kit","Electrical and Soldering, Metalworking",NA,100,"Electrical and Soldering",14.2,"Electrical"
"ETL0034","Power Planer","Leith","Leith","Powercraft Electric Plane","Carpentry and Woodworking",NA,45,"Carpentry and Woodworking",NA,NA
"ETL0036","Miter Saws","Leith","Leith","Pro Saw CLM 190LSMS Slide Compound Mitre Saw","Carpentry and Woodworking",NA,80,"Carpentry and Woodworking",NA,NA
"ETL0037","Jig Saws","Portobello","Portobello","Jig saw","Carpentry and Woodworking, General DIY, ...",NA,35,"Carpentry and Woodworking",NA,NA
"ETL0038","Heat Gun","Leith","Leith","Heat gun","General DIY, Painting and Decorating",NA,45,"Painting and Decorating",0.9,"Electrical"
"ETL0040","Power Drills","Portobello","Leith","Electric hammer drill","Carpentry and Woodworking, General DIY",NA,40,"General DIY",4.7,"Electrical"
"ETL0041","Cordless Drills","Leith","Leith","Cordless drill","Carpentry and Woodworking, General DIY",NA,25,"General DIY",NA,NA
"ETL0043","Bits, Drivers and Accessories","Leith","Leith","75 Piece Drill Bit set","Carpentry and Woodworking, General DIY, Metalworking",NA,36,"General DIY",NA,NA
"ETL0044","Wood Chisel","Leith","Leith","Wood chisel","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0045","Wood Chisel","Leith","Leith","Wood chisel","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0046","Wood Chisel","Portobello","Portobello","Wood chisel","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0047","Wood Chisel","Leith","Leith","Wood chisel","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0048","Wood Chisel","Leith","Leith","Wood chisel","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0049","Wood Chisel","Leith","Leith","Wood chisel 12mm blade","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0050","Wood Chisel","Portobello","Portobello","Wood chisel","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0051","Wood Chisel","Leith","Leith","Wood chisel","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0052","Wood Chisel","Leith","Leith","Wood chisel","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0053","Wood Chisel","Leith","Leith","Wood chisel","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0054","Wood Chisel","Portobello","Portobello","Wood chisel","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0055","Wood Chisel","Leith","Leith","Wood chisel","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0057","Wood Chisel","Leith","Leith","Wood chisel","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0058","Wood Chisel","Leith","Leith","Wood chisel","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0060","Wood Chisel","Leith","Leith","Wood chisel","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0061","Wood Chisel","Leith","Leith","Wood chisel","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0062","Wood Chisel","Leith","Leith","Wood chisel","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0063","Wood Chisel","Leith","Leith","Wood chisel","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0065","Claw Hammers","Leith","Leith","Claw Hammer","Carpentry and Woodworking, General DIY",NA,5,"General DIY",NA,NA
"ETL0066","Claw Hammers","Leith","Leith","Claw Hammer","Carpentry and Woodworking, General DIY",NA,5,"General DIY",NA,NA
"ETL0068","Claw Hammers","Leith","Leith","tack hammer","Carpentry and Woodworking, General DIY",NA,5,"General DIY",NA,NA
"ETL0069","Claw Hammers","Leith","Leith","tack hammer","Carpentry and Woodworking, General DIY",NA,5,"General DIY",NA,NA
"ETL0070","Plastic Tip Hammers","Leith","Leith","Plastic Tip Hammer","Carpentry and Woodworking, Electrical and Soldering, General DIY",NA,5,"General DIY",NA,NA
"ETL0072","Lawn Mower","Leith","Leith","Petrol Lawn Mower","Garden",NA,150,"Garden",NA,NA
"ETL0073","Tenon Saws","Leith","Leith","Tenon saw","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0074","Tenon Saws","Leith","Leith","Tenon saw","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0076","Tenon Saws","Leith","Leith","Tenon saw","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0077","Tenon Saws","Portobello","Portobello","Tenon saw","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0078","Tenon Saws","Leith","Leith","Tenon saw","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0079","Planes","Leith","Leith","Two handed plane","Carpentry and Woodworking",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0080","Planes","Leith","Leith","Two handed plane","Carpentry and Woodworking",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0081","Planes","Leith","Leith","Two handed plane","Carpentry and Woodworking",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0082","Planes","Leith","Leith","Hand plane","Carpentry and Woodworking",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0083","Hack saw","Leith","Leith","Hack saw","Automotive, Carpentry and Woodworking, General DIY, Metalworking, Miscellaneous, Plumbing",NA,7,"Metalworking",NA,NA
"ETL0084","Squares","Leith","Leith","Tri square","Carpentry and Woodworking, Miscellaneous",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0085","Drywall Saws","Leith","Leith","Drywall/hacksaw","Carpentry and Woodworking, Painting and Decorating",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0088","Saws","Leith","Portobello","Hand saw","Carpentry and Woodworking, General DIY",NA,45,"Carpentry and Woodworking",NA,NA
"ETL0089","Back Saw","Leith","Leith","Panel saw","Carpentry and Woodworking, General DIY",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0090","Back Saw","Leith","Leith","Panel saw","Carpentry and Woodworking, General DIY",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0091","Back Saw","Portobello","Portobello","Panel saw","Carpentry and Woodworking, General DIY",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0092","Crosscut Saw","Leith","Leith","Hand Saw","Carpentry and Woodworking, General DIY",NA,45,"Carpentry and Woodworking",NA,NA
"ETL0093","Needle Nose Pliers","Leith","Leith","Needle nosed pliers","Automotive, Electrical and Soldering, General DIY, Metalworking, Plumbing",NA,5,"Metalworking",NA,NA
"ETL0094","Needle Nose Pliers","Leith","Leith","Needle nosed pliers","Automotive, Electrical and Soldering, General DIY, Metalworking, Plumbing",NA,5,"Metalworking",NA,NA
"ETL0095","Lineman Plier","Leith","Leith","Pliers","Automotive, Bike, Electrical and Soldering, General DIY, Metalworking, Plumbing",NA,4,"General DIY",NA,NA
"ETL0096","Lineman Plier","Leith","Leith","Pliers","Automotive, Bike, Electrical and Soldering, General DIY, Metalworking, Plumbing",NA,4,"General DIY",NA,NA
"ETL0097","Wire Cutters","Leith","Leith","Wire stripper","Automotive, Electrical and Soldering, General DIY",NA,5,"Electrical and Soldering",NA,NA
"ETL0098","Wire Cutters","Leith","Leith","Sheet metal cutter (hand)","Automotive, Bike, Electrical and Soldering, General DIY, Metalworking",NA,6,"Metalworking",NA,NA
"ETL0099","Wire Cutters","Leith","Leith","Sheet metal cutter (hand)","Automotive, Bike, Electrical and Soldering, General DIY, Metalworking",NA,6,"Metalworking",NA,NA
"ETL0100","Wire Cutters","Leith","Leith","Sheet metal cutter (hand)","Automotive, Bike, Electrical and Soldering, General DIY, Metalworking",NA,6,"Metalworking",NA,NA
"ETL0101","Wire Cutters","Leith","Leith","Wire stripper/cutter","Automotive, Electrical and Soldering, Metalworking, Miscellaneous",NA,2,"Electrical and Soldering",NA,NA
"ETL0102","Brick Trowel","Leith","Leith","Cement trowel","Garden, General DIY, Painting and Decorating",NA,5,"General DIY",NA,NA
"ETL0104","Brick Trowel","Leith","Leith","Cement trowel","Garden, General DIY, Painting and Decorating",NA,5,"General DIY",NA,NA
"ETL0105","Notched Trowel","Leith","Leith","Tiling trowel","Painting and Decorating",NA,0,"Painting and Decorating",NA,NA
"ETL0106","Drywall Saws","Leith","Leith","Drywall/hacksaw","General DIY, Metalworking",NA,4,"Carpentry and Woodworking",NA,NA
"ETL0107","Pipe Wrenches","Leith","Leith","Pipe wrench","Automotive, General DIY, Metalworking, Plumbing",NA,8,"General DIY",NA,NA
"ETL0108","Pry Bar","Leith","Leith","Pry bar","General DIY, Miscellaneous",NA,5,"General DIY",NA,NA
"ETL0109","Pry Bar","Leith","Leith","Pry bar","General DIY, Miscellaneous",NA,5,"General DIY",NA,NA
"ETL0110","Files","Leith","Leith","Rounded File","Carpentry and Woodworking, General DIY, Metalworking",NA,4,"Metalworking",NA,NA
"ETL0111","Files","Leith","Leith","Wood file","Carpentry and Woodworking, General DIY",NA,4,"Carpentry and Woodworking",NA,NA
"ETL0112","Drill Press (hand)","Leith","Leith","Drill stand","Carpentry and Woodworking, General DIY, Metalworking",NA,15,"General DIY",NA,NA
"ETL0113","Squares","Leith","Leith","Tri square","Carpentry and Woodworking, General DIY",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0114","Open End Wrench","Leith","Leith","Spanner set","Automotive, Bike",NA,20,"General DIY",NA,NA
"ETL0115","Open End Wrench","Leith","Leith","Spanner set","Automotive, Bike",NA,20,"General DIY",NA,NA
"ETL0116","Hammers & Mallets","Leith","Leith","Wooden mallet","Carpentry and Woodworking, General DIY",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0117","Levels","Leith","Leith","1m Spirit Level","Carpentry and Woodworking, General DIY, Painting and Decorating",NA,10,"General DIY",NA,NA
"ETL0118","Misc","Leith","Leith","Fetching ETL branded hard hat","Garden, General DIY, Miscellaneous, Painting and Decorating",NA,5,"Miscellaneous",NA,NA
"ETL0119","Wood Chisel","Leith","Leith","Wood chisel set","Carpentry and Woodworking",NA,20,"Carpentry and Woodworking",NA,NA
"ETL0120","Ball Peen Hammers","Leith","Leith","Ball peen hammer","General DIY",NA,4,"General DIY",NA,NA
"ETL0121","Claw Hammers","Leith","Leith","Club hammer","Carpentry and Woodworking, Garden, General DIY, Miscellaneous",NA,5,"General DIY",NA,NA
"ETL0122","Claw Hammers","Leith","Leith","Club Hammer","Carpentry and Woodworking, Garden, General DIY, Miscellaneous",NA,5,"General DIY",NA,NA
"ETL0124","Pickaxes","Leith","Leith","Chipping hammer / Rock pick","Garden, General DIY, Miscellaneous",NA,6,"Garden",NA,NA
"ETL0125","Tape Measures","Portobello","Portobello","Tape measure","Automotive, Carpentry and Woodworking, Garden, General DIY, Metalworking, Miscellaneous, Painting and Decorating, Plumbing",NA,2,"General DIY",NA,NA
"ETL0126","Tape Measures","Leith","Leith","Tape measure","Automotive, Carpentry and Woodworking, Garden, General DIY, Metalworking, Miscellaneous, Painting and Decorating, Plumbing",NA,2,"General DIY",NA,NA
"ETL0127","Brick Trowel","Leith","Leith","Cement trowel","Garden, General DIY, Painting and Decorating",NA,5,"General DIY",NA,NA
"ETL0128","Planes","Leith","Leith","Hand plane","Carpentry and Woodworking",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0129","Squares","Leith","Leith","Large Tri square","Carpentry and Woodworking, Miscellaneous",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0130","Wire Cutters","Leith","Leith","Sheet metal cutter (hand)","Automotive, Bike, Electrical and Soldering, General DIY, Metalworking",NA,6,"Metalworking",NA,NA
"ETL0131","Cement Chisel","Leith","Leith","Stone chisel","Garden, General DIY",NA,8,"General DIY",NA,NA
"ETL0132","Bow Saws","Leith","Leith","Bush saw","Garden",NA,8,"Garden",NA,NA
"ETL0133","Tap and Die","Leith","Leith","Tap and die set (1/4"" 5/16"" 3/8"")","Carpentry and Woodworking",NA,10,"Carpentry and Woodworking",NA,NA
"ETL0134","Hand Sickle","Leith","Leith","Hand sickle","Garden",NA,5,"General DIY",NA,NA
"ETL01340","Pruning Saw","Leith","Portobello","Folding pruning saw","Garden, General DIY",NA,26.49,"Garden",NA,NA
"ETL0136","Socket Sets","Portobello","Portobello","Socket set","Automotive, Bike",NA,20,"General DIY",NA,NA
"ETL0137","Testers (hand held)","Leith","Leith","Stud finder","Carpentry and Woodworking, General DIY, Painting and Decorating, Plumbing",NA,20,"General DIY",NA,NA
"ETL0138","Staple Gun","Leith","Leith","Staple gun","Carpentry and Woodworking, General DIY, Painting and Decorating",NA,12,"General DIY",1.8,"Electrical"
"ETL0139","Rivet Tools","Leith","Leith","Hand riveter","Carpentry and Woodworking, General DIY, Metalworking, Miscellaneous, Painting and Decorating",NA,10,"General DIY",NA,NA
"ETL0140","Marking","Leith","Leith","Marking guage","Carpentry and Woodworking",NA,10,"Carpentry and Woodworking",NA,NA
"ETL0141","Chalklines","Leith","Leith","Chalk line marker","Garden, General DIY, Miscellaneous",NA,10,"General DIY",NA,NA
"ETL0142","Hand Tile Cutter","Leith","Leith","Tile cutter","General DIY, Painting and Decorating",NA,10,"Painting and Decorating",NA,NA
"ETL0144","Bar Clamps","Leith","Leith","Bar clamp","Carpentry and Woodworking, General DIY",NA,10,"Carpentry and Woodworking",NA,NA
"ETL0145","Bar Clamps","Leith","Leith","Bar clamp","Carpentry and Woodworking, General DIY",NA,10,"Carpentry and Woodworking",NA,NA
"ETL0146","Bar Clamps","Leith","Leith","Bar clamp","Carpentry and Woodworking, General DIY",NA,10,"Carpentry and Woodworking",NA,NA
"ETL0147","Bar Clamps","Leith","Leith","Bar clamp","Carpentry and Woodworking, General DIY",NA,10,"Carpentry and Woodworking",NA,NA
"ETL0148","Electric Hedge Trimmer","Leith","Leith","Worx Corded Hedge Trimmer","Garden",NA,30,"Garden",4.2,"Electrical"
"ETL0149","Wire Cutters","Leith","Leith","Bolt Cutter","Garden, General DIY, Metalworking",NA,10,"Metalworking",NA,NA
"ETL0150","Power Drill 3/8in","Leith","Leith","Corded drill","Carpentry and Woodworking, General DIY, Miscellaneous",NA,45,"General DIY",NA,NA
"ETL0151","Hammer Drills","Portobello","Portobello","Hammer Drill (corded)","General DIY",NA,25,"General DIY",4.7,"Electrical"
"ETL0152","Hammer Drills","Leith","Leith","Corded Power Drill","Carpentry and Woodworking, Garden, Miscellaneous",NA,25,"General DIY",NA,NA
"ETL0154","Routers","Leith","Leith","Router accessories","Carpentry and Woodworking",NA,50,"Carpentry and Woodworking",3.8,"Electrical"
"ETL0155","Angle Grinders","Leith","Leith","Dewalt Angle Grinder","General DIY, Miscellaneous, Metalworking",NA,54,"Metalworking",7,"Metal"
"ETL0156","Miscellaneous Furniture","Leith","Leith","Portable Work bench","Carpentry and Woodworking, General DIY, Miscellaneous",NA,110,"General DIY",NA,NA
"ETL0158","Punch","Leith","Leith","Leather punch","Miscellaneous",NA,10,"Miscellaneous",NA,NA
"ETL0159","Grass Shear","Leith","Leith","Garden shears","Garden",NA,10,"Garden",NA,NA
"ETL0160","Back Saw","Leith","Leith","Panel saw","Carpentry and Woodworking, General DIY",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0161","Crowbar","Leith","Leith","Crowbar","Automotive, Carpentry and Woodworking, Garden, General DIY, Metalworking, Miscellaneous",NA,5,"General DIY",NA,NA
"ETL0162","Crosscut Saw","Leith","Leith","","General DIY",NA,45,"General DIY",NA,NA
"ETL0163","Spade Shovel","Leith","Leith","Garden Spade","Garden, General DIY, Miscellaneous",NA,5,"Garden",NA,NA
"ETL0164","Hand Axe","Leith","Leith","Two handed axe","Carpentry and Woodworking, Garden, General DIY, Miscellaneous",NA,10,"Garden",NA,NA
"ETL0165","Drywall Saws","Leith","Leith","Drywall/hacksaw","Carpentry and Woodworking, General DIY, Painting and Decorating",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0166","Grass Shear","Leith","Leith","Garden shears","Garden",NA,10,"Garden",NA,NA
"ETL0167","Cordless Drills","Leith","Leith","Cordless drill","Carpentry and Woodworking, General DIY",NA,25,"General DIY",NA,NA
"ETL0168","Cordless Drills","Leith","Leith","Cordless drill","Carpentry and Woodworking, General DIY",NA,25,"General DIY",NA,NA
"ETL0169","Wood Chisel","Leith","Leith","Wood chisel","Carpentry and Woodworking, Garden, Painting and Decorating",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0170","Hoes","Leith","Leith","Garden hoe","Garden",NA,5,"Garden",NA,NA
"ETL0171","Hoes","Leith","Leith","Two pronged garden hoe","Garden",NA,5,"Garden",NA,NA
"ETL0172","Metal Garden Rake","Leith","Leith","Garden rake","Garden, Miscellaneous",NA,8,"Garden",NA,NA
"ETL0173","Hand Tillers","Leith","Leith","Hand soil tiller","Garden",NA,10,"Garden",NA,NA
"ETL0174","Grass Shear","Leith","Leith","Extendable garden shears","Garden",NA,10,"Garden",NA,NA
"ETL0175","Cordless Trimmers","Leith","Leith","Hedge Trimmer - battery powered","Garden",NA,0,"Garden",4.2,"Electrical"
"ETL0176","Sledgehammers","Leith","Leith","","Carpentry and Woodworking, Garden, General DIY, Miscellaneous, Painting and Decorating",NA,0,"Garden",NA,NA
"ETL0177","Socket Sets","Leith","Leith","Socket Set","Automotive, Bike, Carpentry and Woodworking, Garden, Metalworking, Plumbing",NA,5,"General DIY",NA,NA
"ETL0178","Crescent Wrench","Leith","Leith","Crescent Wrench","Automotive, Bike, Carpentry and Woodworking, Garden, Metalworking",NA,5,"General DIY",NA,NA
"ETL0179","Jacks","Leith","Leith","","Automotive",NA,5,"Automotive",NA,NA
"ETL0180","Hack saw","Leith","Leith","Hack saw","Carpentry and Woodworking, Garden, Metalworking, Painting and Decorating, Plumbing",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0181","Rubber Mallets","Leith","Leith","Rubber Mallet","Automotive, Carpentry and Woodworking, Garden, Painting and Decorating",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0182","Rubber Mallets","Leith","Leith","Rubber Mallet","Automotive, Carpentry and Woodworking, Garden, Painting and Decorating",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0183","Jig Saws","Leith","Leith","","Carpentry and Woodworking, Painting and Decorating",NA,50,"Carpentry and Woodworking",NA,NA
"ETL0184","Lawn Care (other)","Leith","Leith","Roling Lawn aerator","Garden, Miscellaneous",NA,5,"Garden",NA,NA
"ETL0185","Cement Chisel","Leith","Leith","Stone chisel","Garden, General DIY",NA,8,"General DIY",NA,NA
"ETL0186","Hand Pruner","Leith","Leith","Garden Secateurs","Garden",NA,0,"Garden",NA,NA
"ETL0188","Claw Hammers","Leith","Leith","Claw Hammer","Carpentry and Woodworking, General DIY",NA,5,"General DIY",NA,NA
"ETL0189","Gas Powered String Trimmer","Leith","Leith","Petrol strimmer","Garden",NA,100,"Garden",3.9,"Electrical"
"ETL0190","Wallpaper Steamer","Leith","Leith","Wallpaper Stripper","Painting and Decorating",NA,40,"Painting and Decorating",1.8,"Electrical"
"ETL0191","Claw Hammers","Leith","Leith","Claw Hammer","Carpentry and Woodworking, General DIY",NA,5,"General DIY",NA,NA
"ETL0192","Claw Hammers","Leith","Leith","Claw Hammer","Carpentry and Woodworking, General DIY",NA,5,"General DIY",NA,NA
"ETL0193","Claw Hammers","Leith","Leith","Claw Hammer","Carpentry and Woodworking, General DIY",NA,5,"General DIY",NA,NA
"ETL0194","Crowbar","Leith","Leith","Crowbar","Automotive, Carpentry and Woodworking, Garden, General DIY, Metalworking, Miscellaneous",NA,5,"General DIY",NA,NA
"ETL0195","Crowbar","Leith","Leith","Crowbar","Automotive, Carpentry and Woodworking, Garden, General DIY, Metalworking, Miscellaneous",NA,5,"General DIY",NA,NA
"ETL0196","Levels","Leith","Leith","1m Spirit Level","Carpentry and Woodworking, General DIY, Painting and Decorating",NA,10,"General DIY",NA,NA
"ETL0197","Allen Wrench Sets","Leith","Leith","Allen Key Set","Automotive, Bike, Carpentry and Woodworking, General DIY, Metalworking, Painting and Decorating",NA,15,"General DIY",NA,NA
"ETL0198","Allen Wrench Sets","Leith","Leith","Allen Key Driver Set","Automotive, Bike, Carpentry and Woodworking, General DIY, Metalworking, Painting and Decorating",NA,50,"General DIY",NA,NA
"ETL0199","Tape Measures","Leith","Leith","Tape measure","Automotive, Carpentry and Woodworking, Garden, General DIY, Metalworking, Miscellaneous, Painting and Decorating, Plumbing",NA,2,"General DIY",NA,NA
"ETL0200","Screwdriver Sets","Leith","Leith","Screwdriver set","Automotive, Bike, Carpentry and Woodworking, Electrical and Soldering, General DIY, Miscellaneous",NA,15,"General DIY",NA,NA
"ETL0201","Pipe Wrenches","Leith","Leith","Pipe wrench","Automotive, General DIY, Metalworking, Plumbing",NA,8,"General DIY",NA,NA
"ETL0202","Crescent Wrench","Leith","Leith","Adjustable spanner","Automotive, Bike, Carpentry and Woodworking, General DIY, Metalworking",NA,6,"General DIY",NA,NA
"ETL0203","Needle Nose Pliers","Leith","Leith","Needle nosed pliers","Automotive, Electrical and Soldering, General DIY, Metalworking, Plumbing",NA,5,"Metalworking",NA,NA
"ETL0204","Lineman Plier","Leith","Leith","Pliers","Automotive, Bike, Electrical and Soldering, General DIY, Metalworking, Plumbing",NA,4,"General DIY",NA,NA
"ETL0205","Lineman Plier","Leith","Leith","Pliers","Automotive, Bike, Electrical and Soldering, General DIY, Metalworking, Plumbing",NA,4,"General DIY",NA,NA
"ETL0206","Rulers","Leith","Leith","Steel ruler","Carpentry and Woodworking, General DIY, Metalworking",NA,0,"General DIY",NA,NA
"ETL0207","Sanders","Leith","Leith","Sanding block","Carpentry and Woodworking, General DIY",NA,25,"Carpentry and Woodworking",NA,NA
"ETL0208","Sanders","Leith","Leith","Sanding block","Carpentry and Woodworking, General DIY",NA,25,"Carpentry and Woodworking",NA,NA
"ETL0209","Paint Roller Frame","Leith","Leith","Extension pole for paint roller","Painting and Decorating",NA,0,"Painting and Decorating",NA,NA
"ETL0210","Paint Roller Frame","Leith","Leith","Extension pole for paint roller","Painting and Decorating",NA,0,"Painting and Decorating",NA,NA
"ETL0211","Paint Roller Frame","Leith","Leith","paint roller cage on pole","Painting and Decorating",NA,0,"Painting and Decorating",NA,NA
"ETL0212","Paint Roller Frame","Portobello","Portobello","Paint Roller Cage","Painting and Decorating, ...",NA,0,"Painting and Decorating",NA,NA
"ETL0213","Paint Roller Frame","Leith","Leith","paint roller cage","Painting and Decorating",NA,0,"Painting and Decorating",NA,NA
"ETL0214","Paint Roller Frame","Leith","Leith","paint roller cage","Painting and Decorating",NA,0,"Painting and Decorating",NA,NA
"ETL0215","Paint Roller Frame","Leith","Leith","paint roller cage","Painting and Decorating",NA,0,"Painting and Decorating",NA,NA
